Name mit Ort,Name ohne Ort,Ort,GKZ,Globale ID,MVTT X,MVTT Y,WGS84 X,WGS84 Y
1178,Frasdorfer Strasse,Frasdorfer Strasse,Muenchen,9162000,de:09162:1178,4469647,830682,48.10119233,11.59101696
1179,Kiefernstrasse,Kiefernstrasse,Muenchen,9162000,de:09162:1179,4470263,832195,48.0876147,11.59939305
1180,Candidplatz,Candidplatz,Muenchen,9162000,de:09162:1180,4468075,829527,48.11150249,11.56982449
1181,Minnewitstrasse,Minnewitstrasse,Muenchen,9162000,de:09162:1181,4470102,831805,48.09111451,11.59720465
1182,Lincolnstrasse,Lincolnstrasse,Muenchen,9162000,de:09162:1182,4469608,831462,48.09417578,11.59054896
1183,Stettnerstrasse,Stettnerstrasse,Muenchen,9162000,de:09162:1183,4469335,831150,48.09696855,11.58686166
1184,Soyerhofstrasse,Soyerhofstrasse,Muenchen,9162000,de:09162:1184,4468972,830633,48.10160043,11.58195072
1185,Leifstrasse,Leifstrasse,Muenchen,9162000,de:09162:1185,4469848,831769,48.09142628,11.59379252
1186,Bad-Wiessee-Strasse,Bad-Wiessee-Strasse,Muenchen,9162000,de:09162:1186,,,,
1187,Silberhorn-/Ichostrasse,Silberhorn-/Ichostrasse,Muenchen,9162000,de:09162:1187,4468812,829040,48.11591872,11.57968589
1188,Waltramstrasse,Waltramstrasse,Muenchen,9162000,de:09162:1188,4468869,830051,48.10682943,11.5805253
1189,Peter-Auzinger-Strasse,Peter-Auzinger-Strasse,Muenchen,9162000,de:09162:1189,4469026,830961,48.0986533,11.58269958
1190,Wettersteinplatz,Wettersteinplatz,Muenchen,9162000,de:09162:1190,4468440,829785,48.10920047,11.57474514
1191,Gerhardstrasse,Gerhardstrasse,Muenchen,9162000,de:09162:1191,4467728,829352,48.11305877,11.56515143
1200,St.-Quirin-Platz,St.-Quirin-Platz,Muenchen,9162000,de:09162:1200,4468961,830371,48.10395611,11.58178395
1201,Hauzenberger Strasse,Hauzenberger Strasse,Muenchen,9162000,de:09162:1201,4464538,826619,48.13746698,11.5220847
1202,Lautensackstrasse,Lautensackstrasse,Muenchen,9162000,de:09162:1202,4464264,826325,48.14009558,11.51837868
1203,Schaeufeleinstrasse,Schaeufeleinstrasse,Muenchen,9162000,de:09162:1203,4463805,826158,48.14157145,11.51219726
1204,Agnes-Bernauer-Strasse,Agnes-Bernauer-Strasse,Muenchen,9162000,de:09162:1204,4463723,826406,48.1393365,11.51111661
1205,Elsenheimerstrasse,Elsenheimerstrasse,Muenchen,9162000,de:09162:1205,4464680,826774,48.13608096,11.52400542
1206,Am Lokschuppen,Am Lokschuppen,Muenchen,9162000,de:09162:1206,4464699,826256,48.14074042,11.5242177
1208,Fachnerstrasse,Fachnerstrasse,Muenchen,9162000,de:09162:1208,4464137,827477,48.12972844,11.51676938
1210,Mangfallplatz,Mangfallplatz,Muenchen,9162000,de:09162:1210,4468896,831045,48.09789153,11.5809604
1211,Mangfallplatz Sued,Mangfallplatz Sued,Muenchen,9162000,de:09162:1211,4468650,831200,48.09648552,11.57766917
1212,Saeulingstrasse,Saeulingstrasse,Muenchen,9162000,de:09162:1212,4463783,827731,48.12742414,11.51203553
1213,Stegener Weg,Stegener Weg,Muenchen,9162000,de:09162:1213,4463502,827902,48.12587026,11.50827556
1214,Hans-Thonauer-Strasse,Hans-Thonauer-Strasse,Muenchen,9162000,de:09162:1214,4464174,826903,48.13489254,11.51721809
1215,Veldener Strasse,Veldener Strasse,Muenchen,9162000,de:09162:1215,4461598,825754,48.14507509,11.48250637
1216,Siglstrasse,Siglstrasse,Muenchen,9162000,de:09162:1216,4463902,826884,48.13504802,11.51356221
1217,Hansastrasse,Hansastrasse,Muenchen,9162000,de:09162:1217,4465204,827345,48.13097482,11.53109214
1218,Hansapark,Hansapark,Muenchen,9162000,de:09162:1218,4465454,827644,48.12829953,11.53447487
1220,Josephsburg,Josephsburg,Muenchen,9162000,de:09162:1220,4472893,827833,48.12696059,11.63441715
1222,Garmischer Strasse,Garmischer Strasse,Muenchen,9162000,de:09162:1222,4465013,827436,48.13014597,11.52853376
1224,Siegenburger Strasse,Siegenburger Strasse,Muenchen,9162000,de:09162:1224,4464527,827860,48.12630598,11.52204036
1226,Hinterbaerenbadstrasse,Hinterbaerenbadstrasse,Muenchen,9162000,de:09162:1226,4464247,828473,48.12077755,11.51833071
1230,Kreillerstrasse,Kreillerstrasse,Muenchen,9162000,de:09162:1230,4473657,827960,48.12585059,11.64468782
1232,Baumgartnerstrasse,Baumgartnerstrasse,Muenchen,9162000,de:09162:1232,4465569,827895,48.1260485,11.53603999
1234,Fuggerstrasse,Fuggerstrasse,Muenchen,9162000,de:09162:1234,4465457,828127,48.12395603,11.53455437
1236,Ortlerstrasse,Ortlerstrasse,Muenchen,9162000,de:09162:1236,4465469,828518,48.12044039,11.53474726
1240,Moosfeld,Moosfeld,Muenchen,9162000,de:09162:1240,4475599,827451,48.13050568,11.67074497
1250,Messestadt West,Messestadt West,Muenchen,9162000,de:09162:1250,4477015,827132,48.13342734,11.68975023
1251,Messestadt Sued,Messestadt Sued,Muenchen,9162000,de:09162:1251,4477114,827694,48.12837672,11.69111052
1260,Messestadt Ost,Messestadt Ost,Muenchen,9162000,de:09162:1260,4478047,827144,48.13335594,11.70361551
1300,Mittersendling,Mittersendling,Muenchen,9162000,de:09162:1300,4465580,829829,48.10865645,11.53634406
1301,Baierbrunner Strasse,Baierbrunner Strasse,Muenchen,9162000,de:09162:1301,4465129,831523,48.09339755,11.5304266
1302,Hofmannstrasse,Hofmannstrasse,Muenchen,9162000,de:09162:1302,4465032,830816,48.09975037,11.52906648
1303,Ratzingerplatz,Ratzingerplatz,Muenchen,9162000,de:09162:1303,4464638,830854,48.09938686,11.52377991
1304,Ringelnatzweg,Ringelnatzweg,Muenchen,9162000,de:09162:1304,4464579,833526,48.07535394,11.52320966
1305,Drachenseestrasse,Drachenseestrasse,Muenchen,9162000,de:09162:1305,4465231,828916,48.11684817,11.53158316
1306,Fernpassstrasse,Fernpassstrasse,Muenchen,9162000,de:09162:1306,4464577,829116,48.11501347,11.52281647
1307,Luise-Kiesselbach-Platz,Luise-Kiesselbach-Platz,Muenchen,9162000,de:09162:1307,4464145,829300,48.11333454,11.51703035
1308,Ettalstrasse,Ettalstrasse,Muenchen,9162000,de:09162:1308,4463907,829310,48.11323115,11.51383504
1309,Werdenfelsstrasse,Werdenfelsstrasse,Muenchen,9162000,de:09162:1309,4463456,829387,48.11251293,11.50778509
1310,Siemenswerke,Siemenswerke,Muenchen,9162000,de:09162:1310,4465221,831292,48.09548,11.53164277
1311,Waldfriedhof,Waldfriedhof,Muenchen,9162000,de:09162:1311,4463048,829431,48.11209367,11.50230989
1312,Waldfriedhof (Wendeschleife),Waldfriedhof (Wendeschleife),Muenchen,9162000,de:09162:1312,4463098,829404,48.11233939,11.50297899
1313,Gruenstrasse,Gruenstrasse,Muenchen,9162000,de:09162:1313,4464828,829679,48.10996429,11.5262338
1315,Pilsenseestrasse,Pilsenseestrasse,Muenchen,9162000,de:09162:1315,4464374,829746,48.10933649,11.52014294
1316,Hoeglwoerther Strasse,Hoeglwoerther Strasse,Muenchen,9162000,de:09162:1316,4464543,830030,48.10679189,11.52243593
1317,Murnauer Strasse,Murnauer Strasse,Muenchen,9162000,de:09162:1317,4464673,830570,48.10194285,11.52422627
1318,Diefenbachstrasse,Diefenbachstrasse,Muenchen,9162000,de:09162:1318,4464605,832949,48.08054443,11.52351072
1319,Aichacher Strasse,Aichacher Strasse,Muenchen,9162000,de:09162:1319,4464222,830246,48.10483141,11.51814383
1320,Solln,Solln,Muenchen,9162000,de:09162:1320,4464898,833111,48.07910376,11.52745631
1321,Adunistrasse,Adunistrasse,Muenchen,9162000,de:09162:1321,4465425,829731,48.10952937,11.53425476
1322,Schneemannstrasse,Schneemannstrasse,Muenchen,9162000,de:09162:1322,4465296,830148,48.10577222,11.53255648
1323,Zielstattstrasse,Zielstattstrasse,Muenchen,9162000,de:09162:1323,4465107,830502,48.10257832,11.53004771
1324,Geisenhausenerstrasse,Geisenhausenerstrasse,Muenchen,9162000,de:09162:1324,4464254,830916,48.09880784,11.51862968
1325,Sollner Strasse,Sollner Strasse,Muenchen,9162000,de:09162:1325,4464730,833352,48.07692713,11.52522161
1326,Melchiorstrasse,Melchiorstrasse,Muenchen,9162000,de:09162:1326,4464322,833859,48.07234488,11.51978872
1327,Gmunder Strasse,Gmunder Strasse,Muenchen,9162000,de:09162:1327,4464919,831265,48.09570624,11.52758632
1328,Friedastrasse,Friedastrasse,Muenchen,9162000,de:09162:1328,4465015,832873,48.08125057,11.52900697
1329,Solln Bf Wendeschleife,Solln Bf Wendeschleife,Muenchen,9162000,de:09162:1329,4464906,832855,48.08140645,11.52754262
1330,Partnachplatz,Partnachplatz,Muenchen,9162000,de:09162:1330,4464859,828950,48.11652196,11.52658995
1331,Josephinenstrasse,Josephinenstrasse,Muenchen,9162000,de:09162:1331,4465616,832747,48.08241644,11.53706278
1332,Weltistrasse,Weltistrasse,Muenchen,9162000,de:09162:1332,4463395,832169,48.08749066,11.50720479
1333,Carola-Neher-Strasse,Carola-Neher-Strasse,Muenchen,9162000,de:09162:1333,4465313,831836,48.09059276,11.53292208
1334,Fertigstrasse,Fertigstrasse,Muenchen,9162000,de:09162:1334,4463540,832017,48.08886593,11.50913806
1335,Johann-Clanze-Strasse,Johann-Clanze-Strasse,Muenchen,9162000,de:09162:1335,4465391,829372,48.11275605,11.53376903
1336,Friedrich-Hebbel-Strasse,Friedrich-Hebbel-Strasse,Muenchen,9162000,de:09162:1336,4464815,829369,48.11275143,11.52603363
1337,Kistlerhofstrasse,Kistlerhofstrasse,Muenchen,9162000,de:09162:1337,4464604,831324,48.09515821,11.52336246
1338,Leutstettener Strasse,Leutstettener Strasse,Muenchen,9162000,de:09162:1338,4464546,831520,48.09339233,11.52260013
1339,Siemensallee,Siemensallee,Muenchen,9162000,de:09162:1339,4464431,831838,48.0905261,11.52108289
1340,Westpark,Westpark,Muenchen,9162000,de:09162:1340,4464154,828796,48.11786755,11.5171088
1341,Muensinger Strasse,Muensinger Strasse,Muenchen,9162000,de:09162:1341,4464178,831842,48.09047594,11.51768714
1342,Spindlerplatz,Spindlerplatz,Muenchen,9162000,de:09162:1342,4463918,831896,48.08997563,11.51420166
1343,Sentilostrasse,Sentilostrasse,Muenchen,9162000,de:09162:1343,4463972,832129,48.0878833,11.51494619
1344,Bastian-Schmid-Platz,Bastian-Schmid-Platz,Muenchen,9162000,de:09162:1344,4463845,832442,48.08506125,11.51326804
1345,Marienstern,Marienstern,Muenchen,9162000,de:09162:1345,4464325,832153,48.08768734,11.51968637
1346,Hofbrunnstrasse,Hofbrunnstrasse,Muenchen,9162000,de:09162:1346,4464139,832599,48.08366596,11.51722726
1347,Gloetzleweg,Gloetzleweg,Muenchen,9162000,de:09162:1347,4463610,832314,48.08619898,11.51010299
1348,Kandinskystrasse,Kandinskystrasse,Muenchen,9162000,de:09162:1348,4463332,832374,48.08564345,11.5063768
1349,Wilhelm-Busch-Strasse,Wilhelm-Busch-Strasse,Muenchen,9162000,de:09162:1349,4463309,832755,48.08221575,11.50610085
1350,Munckerstrasse,Munckerstrasse,Muenchen,9162000,de:09162:1350,4463076,831943,48.08950468,11.50290347
1351,Gulbranssonstrasse,Gulbranssonstrasse,Muenchen,9162000,de:09162:1351,4463130,832730,48.08243024,11.50369632
1352,Parkstadt Solln,Parkstadt Solln,Muenchen,9162000,de:09162:1352,4463122,833017,48.07984875,11.50361375
1353,Allescherstrasse,Allescherstrasse,Muenchen,9162000,de:09162:1353,4464340,832726,48.08253512,11.5199356
1354,Staeblistrasse,Staeblistrasse,Muenchen,9162000,de:09162:1354,4463081,832264,48.08661819,11.50299836
1355,Nesselwanger Strasse,Nesselwanger Strasse,Muenchen,9162000,de:09162:1355,4462172,832466,48.08474823,11.49081548
1356,Forstenried,Forstenried,Muenchen,9162000,de:09162:1356,4462465,832461,48.08481054,11.4947476
1357,Eberlestrasse,Eberlestrasse,Muenchen,9162000,de:09162:1357,4463450,833182,48.0783838,11.5080298
1358,Bleibtreustrasse,Bleibtreustrasse,Muenchen,9162000,de:09162:1358,4463915,833433,48.07615304,11.51429137
1359,Stridbeckstrasse,Stridbeckstrasse,Muenchen,9162000,de:09162:1359,4464305,833413,48.07635487,11.51952331
1360,Gilgstrasse,Gilgstrasse,Muenchen,9162000,de:09162:1360,4463518,832800,48.08182307,11.50890971
1361,Geretsrieder Strasse,Geretsrieder Strasse,Muenchen,9162000,de:09162:1361,4465335,830795,48.0999558,11.53313276
1362,Waldfriedhof Solln,Waldfriedhof Solln,Muenchen,9162000,de:09162:1362,4464117,834214,48.0691408,11.51706775
1363,Whistlerweg,Whistlerweg,Muenchen,9162000,de:09162:1363,4464629,833911,48.07189436,11.52391253
1402,Aurikelstrasse,Aurikelstrasse,Muenchen,9162000,de:09162:1402,4462204,829863,48.10815909,11.49101426
1403,Plattlinger Strasse,Plattlinger Strasse,Muenchen,9162000,de:09162:1403,4463800,833133,48.07884445,11.51272268
1404,Lorettoplatz,Lorettoplatz,Muenchen,9162000,de:09162:1404,4462027,830372,48.10357109,11.48868288
1405,Staffelseestrasse,Staffelseestrasse,Muenchen,9162000,de:09162:1405,4463338,831646,48.09219077,11.50639476
1408,Zuericher Strasse,Zuericher Strasse,Muenchen,9162000,de:09162:1408,4463164,831411,48.09429411,11.50403874
1409,Limmatstrasse,Limmatstrasse,Muenchen,9162000,de:09162:1409,4462942,831364,48.0947039,11.50105448
1411,Hatzelweg,Hatzelweg,Muenchen,9162000,de:09162:1411,4462537,832285,48.08639756,11.49569852
1413,Kriegelsteinerstrasse,Kriegelsteinerstrasse,Muenchen,9162000,de:09162:1413,4462627,831893,48.08992814,11.49687217
1415,Bad Forstenried,Bad Forstenried,Muenchen,9162000,de:09162:1415,4462814,832221,48.08698935,11.49941088
1416,Neurieder Strasse,Neurieder Strasse,Muenchen,9162000,de:09162:1416,4461772,832231,48.08683772,11.48542574
1421,Forstenrieder Park,Forstenrieder Park,Muenchen,9162000,de:09162:1421,4461991,833280,48.07741708,11.48845864
1422,Mindelheimer Strasse,Mindelheimer Strasse,Muenchen,9162000,de:09162:1422,4462268,832987,48.08006853,11.49215003
1423,Spielmannsauer Strasse,Spielmannsauer Strasse,Muenchen,9162000,de:09162:1423,4462407,832737,48.08232502,11.49399346
1424,Marchioninistrasse,Marchioninistrasse,Muenchen,9162000,de:09162:1424,4461153,829250,48.11360852,11.47684576
1426,Max-Lebsche-Platz,Max-Lebsche-Platz,Muenchen,9162000,de:09162:1426,4461042,829811,48.10855665,11.47540641
1430,Brudermuehlstrasse,Brudermuehlstrasse,Muenchen,9162000,de:09162:1430,4466502,829444,48.11216802,11.54869445
1431,Sylvensteinstrasse,Sylvensteinstrasse,Muenchen,9162000,de:09162:1431,4465817,829344,48.11303089,11.53948759
1432,Zoellerstrasse,Zoellerstrasse,Muenchen,9162000,de:09162:1432,4461023,830183,48.10521008,11.4751853
1434,Ehrenmal,Ehrenmal,Muenchen,9162000,de:09162:1434,4461299,830842,48.09930051,11.47895098
1436,Tischlerstrasse,Tischlerstrasse,Muenchen,9162000,de:09162:1436,4461413,831306,48.09513465,11.48052348
1437,Bellinzonastrasse,Bellinzonastrasse,Muenchen,9162000,de:09162:1437,4461462,831499,48.09340196,11.48119871
1438,Forst-Kasten-Allee,Forst-Kasten-Allee,Muenchen,9162000,de:09162:1438,4461110,831347,48.0947475,11.47645962
1440,Thalkirchen (Tierpark),Thalkirchen (Tierpark),Muenchen,9162000,de:09162:1440,4466340,830639,48.10141268,11.54661336
1441,Maxhofstrasse,Maxhofstrasse,Muenchen,9162000,de:09162:1441,4461310,832071,48.08824871,11.47921015
1442,Gautinger Strasse,Gautinger Strasse,Muenchen,9162000,de:09162:1442,4461258,832445,48.08488214,11.47854614
1444,Vinzenz-Schuepfer-Strasse,Vinzenz-Schuepfer-Strasse,Muenchen,9162000,de:09162:1444,4461645,832605,48.08346667,11.48375473
1446,Allgaeuer Strasse,Allgaeuer Strasse,Muenchen,9162000,de:09162:1446,4461783,832766,48.08202708,11.4856213
1448,Kemptener Strasse,Kemptener Strasse,Muenchen,9162000,de:09162:1448,4461675,833128,48.0787651,11.48420434
1450,Obersendling,Obersendling,Muenchen,9162000,de:09162:1450,4465699,830965,48.09844669,11.53803342
1452,Tessiner Strasse,Tessiner Strasse,Muenchen,9162000,de:09162:1452,4461009,831794,48.09072143,11.47514463
1454,Appenzeller Strasse,Appenzeller Strasse,Muenchen,9162000,de:09162:1454,4461032,831537,48.09303405,11.47542989
1460,Aidenbachstrasse,Aidenbachstrasse,Muenchen,9162000,de:09162:1460,4464663,831025,48.09785043,11.52412972
1462,Waldfriedhof Haupteingang,Waldfriedhof Haupteingang,Muenchen,9162000,de:09162:1462,4463037,829920,48.10769542,11.50220459
1464,Drygalski-Allee,Drygalski-Allee,Muenchen,9162000,de:09162:1464,4463491,830984,48.098153,11.50839191
1466,Suedpark,Suedpark,Muenchen,9162000,de:09162:1466,4463696,830675,48.10094359,11.51111777
1470,Machtlfinger Strasse,Machtlfinger Strasse,Muenchen,9162000,de:09162:1470,4463868,830990,48.09812055,11.51345374
1472,Klinikum Grosshadern Ost,Klinikum Grosshadern Ost,Muenchen,9162000,de:09162:1472,4460934,829511,48.11124794,11.4739287
1474,Klinikum Grosshadern Nord,Klinikum Grosshadern Nord,Muenchen,9162000,de:09162:1474,4460405,829386,48.11233936,11.46681337
1476,Klinikum West,Klinikum West,Muenchen,9162000,de:09162:1476,4460389,829814,48.10848936,11.46663829
1480,Forstenrieder Allee,Forstenrieder Allee,Muenchen,9162000,de:09162:1480,4462749,831364,48.09469263,11.49846358
1490,Basler Strasse,Basler Strasse,Muenchen,9162000,de:09162:1490,4462137,831823,48.09052871,11.49028865
1500,Fuerstenried West,Fuerstenried West,Muenchen,9162000,de:09162:1500,4461398,832031,48.08861377,11.48038772
1502,Kornwegerstrasse,Kornwegerstrasse,Muenchen,9162000,de:09162:1502,4462486,829416,48.11219568,11.49476155
1510,Holzapfelkreuth,Holzapfelkreuth,Muenchen,9162000,de:09162:1510,4463058,828962,48.116312,11.5024035
1514,Andreas-Voest-Strasse,Andreas-Voest-Strasse,Muenchen,9162000,de:09162:1514,4463073,828363,48.1216997,11.50255302
1516,Ammerseestrasse,Ammerseestrasse,Muenchen,9162000,de:09162:1516,4463093,827883,48.12601753,11.50278004
1518,Aindorferstrasse,Aindorferstrasse,Muenchen,9162000,de:09162:1518,4463098,827312,48.13115284,11.5027977
1520,Haderner Stern,Haderner Stern,Muenchen,9162000,de:09162:1520,4462145,828722,48.11841665,11.49012063
1524,Graefelfinger Strasse,Graefelfinger Strasse,Muenchen,9162000,de:09162:1524,4462518,828851,48.11727863,11.49514156
1525,Kurparkstrasse,Kurparkstrasse,Muenchen,9162000,de:09162:1525,4462602,828600,48.11954083,11.49624766
1526,Stiftsbogen,Stiftsbogen,Muenchen,9162000,de:09162:1526,4462254,828477,48.12062642,11.49156284
1527,Wolkerweg,Wolkerweg,Muenchen,9162000,de:09162:1527,4461932,828477,48.12060723,11.48723804
1528,Guardinistrasse,Guardinistrasse,Muenchen,9162000,de:09162:1528,,,,
1530,Grosshadern,Grosshadern,Muenchen,9162000,de:09162:1530,4461184,829035,48.11554392,11.47724248
1532,Grosshaderner Strasse,Grosshaderner Strasse,Muenchen,9162000,de:09162:1532,4461475,828599,48.11948256,11.48111109
1533,Gelbhofstrasse,Gelbhofstrasse,Muenchen,9162000,de:09162:1533,4461073,828304,48.12211103,11.47568497
1534,Am aehrenfeld,Am aehrenfeld,Muenchen,9162000,de:09162:1534,4461268,828535,48.12004554,11.47832511
1535,Am Hedernfeld,Am Hedernfeld,Muenchen,9162000,de:09162:1535,4460580,828552,48.1198504,11.46908624
1536,Haderunstrasse,Haderunstrasse,Muenchen,9162000,de:09162:1536,4461311,828294,48.12221548,11.47888074
1537,Am Hedernfeld Nord,Am Hedernfeld Nord,Muenchen,9162000,de:09162:1537,4460860,828349,48.12169327,11.47282822
1538,Krokusstrasse,Krokusstrasse,Muenchen,9162000,de:09162:1538,4461342,827893,48.12582356,11.47926071
1539,Butenandstrasse,Butenandstrasse,Muenchen,9162000,de:09162:1539,4460218,829271,48.11336189,11.46429143
1540,Klinikum Grosshadern,Klinikum Grosshadern,Muenchen,9162000,de:09162:1540,4460926,829774,48.10888228,11.47384538
1541,Hanna-Kirchner-Weg,Hanna-Kirchner-Weg,Muenchen,9162000,de:09162:1541,4460581,828792,48.11769214,11.46912188
1542,Terofalstrasse,Terofalstrasse,Muenchen,9162000,de:09162:1542,4461055,827911,48.12564417,11.47540726
1543,Flemischweg,Flemischweg,Muenchen,9162000,de:09162:1543,4460686,827649,48.12797763,11.47042654
1544,Wastl-Witt-Strasse,Wastl-Witt-Strasse,Muenchen,9162000,de:09162:1544,4460634,827796,48.12665245,11.46974162
1545,Wildanger,Wildanger,Muenchen,9162000,de:09162:1545,4460871,828595,48.11948167,11.47299856
1546,Drozzaweg,Drozzaweg,Muenchen,9162000,de:09162:1546,4461067,828448,48.12081567,11.47561755
1552,Senftenauerstrasse,Senftenauerstrasse,Muenchen,9162000,de:09162:1552,4462722,827911,48.12574408,11.49779903
1554,Gondrellplatz,Gondrellplatz,Muenchen,9162000,de:09162:1554,4462142,828032,48.12462166,11.490019
1562,Saalburgstrasse,Saalburgstrasse,Muenchen,9162000,de:09162:1562,4461948,829245,48.11370154,11.48752155
1563,Platanenstrasse,Platanenstrasse,Muenchen,9162000,de:09162:1563,4461633,829146,48.11457293,11.48328242
1572,Zinckgrafstrasse,Zinckgrafstrasse,Muenchen,9162000,de:09162:1572,4460759,829089,48.11503222,11.47153983
1574,Waldhueterstrasse,Waldhueterstrasse,Muenchen,9162000,de:09162:1574,4460434,829124,48.11469734,11.46717847
1602,Fuerstenrieder Strasse,Fuerstenrieder Strasse,Muenchen,9162000,de:09162:1602,4463127,826362,48.13969789,11.50310495
1604,Agnes-Bernauer-Platz,Agnes-Bernauer-Platz,Muenchen,9162000,de:09162:1604,4462599,826341,48.1398559,11.49600887
1605,Poertschacher Strasse,Poertschacher Strasse,Muenchen,9162000,de:09162:1605,4462180,825839,48.14434559,11.49033452
1606,Willibaldplatz,Willibaldplatz,Muenchen,9162000,de:09162:1606,4462064,826225,48.14086738,11.48881022
